# GENERATED by ./gradlew :conformance-icu:updateLedger. Reviewed by hand.
# icu=release-78.3  cldr=release-48-2
#
# Every row is a case where this library and ICU disagree and the
# disagreement is expected. A new one fails the build; a row that stops
# reproducing fails too. An ICU version bump regenerates this file, and
# the diff is the point rather than a nuisance.
#
# domain	locale	case	ours	icu	divergence	note
display-names	hy-AM	script/Hans	պարզեցված	պարզեցված չինական	DEFECT	TODO: explain this divergence or reclassify it
display-names	hy-AM	script/Hant	ավանդական	ավանդական չինական	DEFECT	TODO: explain this divergence or reclassify it
display-names	ia	script/Hans	simplificate	han simplificate	DEFECT	TODO: explain this divergence or reclassify it
display-names	ia	script/Hant	traditional	han traditional	DEFECT	TODO: explain this divergence or reclassify it
display-names	ia-001	script/Hans	simplificate	han simplificate	DEFECT	TODO: explain this divergence or reclassify it
display-names	ia-001	script/Hant	traditional	han traditional	DEFECT	TODO: explain this divergence or reclassify it
display-names	id	script/Hans	Sederhana	Han Sederhana	DEFECT	TODO: explain this divergence or reclassify it
display-names	id	script/Hant	Tradisional	Han Tradisional	DEFECT	TODO: explain this divergence or reclassify it
display-names	id-ID	script/Hans	Sederhana	Han Sederhana	DEFECT	TODO: explain this divergence or reclassify it
display-names	id-ID	script/Hant	Tradisional	Han Tradisional	DEFECT	TODO: explain this divergence or reclassify it
display-names	ie	script/Hans	simplificat	han simplificat	DEFECT	TODO: explain this divergence or reclassify it
display-names	ie	script/Hant	traditional	han traditional	DEFECT	TODO: explain this divergence or reclassify it
display-names	ie-EE	script/Hans	simplificat	han simplificat	DEFECT	TODO: explain this divergence or reclassify it
display-names	ie-EE	script/Hant	traditional	han traditional	DEFECT	TODO: explain this divergence or reclassify it
display-names	ig	script/Hans	Nke dị mfe	Han di mfe	DEFECT	TODO: explain this divergence or reclassify it
display-names	ig	script/Hant	Omenala	Han site na omenala	DEFECT	TODO: explain this divergence or reclassify it
display-names	ig-NG	script/Hans	Nke dị mfe	Han di mfe	DEFECT	TODO: explain this divergence or reclassify it
display-names	ig-NG	script/Hant	Omenala	Han site na omenala	DEFECT	TODO: explain this divergence or reclassify it
display-names	ii	script/Hans	ꈝꐮꁱꂷ	ꈝꐮꉌꈲꁱꂷ	DEFECT	TODO: explain this divergence or reclassify it
display-names	ii-CN	script/Hans	ꈝꐮꁱꂷ	ꈝꐮꉌꈲꁱꂷ	DEFECT	TODO: explain this divergence or reclassify it
display-names	is	script/Hans	einfaldað	einfaldað han	DEFECT	TODO: explain this divergence or reclassify it
display-names	is	script/Hant	hefðbundið	hefðbundið han	DEFECT	TODO: explain this divergence or reclassify it
display-names	is-IS	script/Hans	einfaldað	einfaldað han	DEFECT	TODO: explain this divergence or reclassify it
display-names	is-IS	script/Hant	hefðbundið	hefðbundið han	DEFECT	TODO: explain this divergence or reclassify it
display-names	it	script/Hans	semplificato	han semplificato	DEFECT	TODO: explain this divergence or reclassify it
display-names	it	script/Hant	tradizionale	han tradizionale	DEFECT	TODO: explain this divergence or reclassify it
display-names	it-CH	script/Hans	semplificato	han semplificato	DEFECT	TODO: explain this divergence or reclassify it
display-names	it-CH	script/Hant	tradizionale	han tradizionale	DEFECT	TODO: explain this divergence or reclassify it
display-names	it-IT	script/Hans	semplificato	han semplificato	DEFECT	TODO: explain this divergence or reclassify it
display-names	it-IT	script/Hant	tradizionale	han tradizionale	DEFECT	TODO: explain this divergence or reclassify it
display-names	it-SM	script/Hans	semplificato	han semplificato	DEFECT	TODO: explain this divergence or reclassify it
display-names	it-SM	script/Hant	tradizionale	han tradizionale	DEFECT	TODO: explain this divergence or reclassify it
display-names	it-VA	script/Hans	semplificato	han semplificato	DEFECT	TODO: explain this divergence or reclassify it
display-names	it-VA	script/Hant	tradizionale	han tradizionale	DEFECT	TODO: explain this divergence or reclassify it
display-names	ja	script/Hans	簡体字	漢字(簡体字)	DEFECT	TODO: explain this divergence or reclassify it
display-names	ja	script/Hant	繁体字	漢字(繁体字)	DEFECT	TODO: explain this divergence or reclassify it
display-names	ja-JP	script/Hans	簡体字	漢字(簡体字)	DEFECT	TODO: explain this divergence or reclassify it
display-names	ja-JP	script/Hant	繁体字	漢字(繁体字)	DEFECT	TODO: explain this divergence or reclassify it
display-names	jv	script/Hans	Prasaja	Han Prasaja	DEFECT	TODO: explain this divergence or reclassify it
display-names	jv	script/Hant	Tradhisional	Han Tradhisional	DEFECT	TODO: explain this divergence or reclassify it
display-names	jv-ID	script/Hans	Prasaja	Han Prasaja	DEFECT	TODO: explain this divergence or reclassify it
display-names	jv-ID	script/Hant	Tradhisional	Han Tradhisional	DEFECT	TODO: explain this divergence or reclassify it
display-names	ka	script/Hans	გამარტივებული	გამარტივებული ჰანი	DEFECT	TODO: explain this divergence or reclassify it
display-names	ka	script/Hant	ტრადიციული	ტრადიციული ჰანი	DEFECT	TODO: explain this divergence or reclassify it
display-names	ka-GE	script/Hans	გამარტივებული	გამარტივებული ჰანი	DEFECT	TODO: explain this divergence or reclassify it
display-names	ka-GE	script/Hant	ტრადიციული	ტრადიციული ჰანი	DEFECT	TODO: explain this divergence or reclassify it
display-names	kea	script/Hans	simplifikadu	han simplifikadu	DEFECT	TODO: explain this divergence or reclassify it
display-names	kea	script/Hant	tradisional	han tradisional	DEFECT	TODO: explain this divergence or reclassify it
display-names	kea-CV	script/Hans	simplifikadu	han simplifikadu	DEFECT	TODO: explain this divergence or reclassify it
display-names	kea-CV	script/Hant	tradisional	han tradisional	DEFECT	TODO: explain this divergence or reclassify it
display-names	kgp	script/Hans	sĩpri-há	hỹn sĩpri-há	DEFECT	TODO: explain this divergence or reclassify it
display-names	kgp	script/Hant	si-pẽ	hỹn si-pẽ	DEFECT	TODO: explain this divergence or reclassify it
display-names	kgp-BR	script/Hans	sĩpri-há	hỹn sĩpri-há	DEFECT	TODO: explain this divergence or reclassify it
display-names	kgp-BR	script/Hant	si-pẽ	hỹn si-pẽ	DEFECT	TODO: explain this divergence or reclassify it
display-names	kk	script/Hans	жеңілдетілген жазу	жеңілдетілген қытай иероглифы	DEFECT	TODO: explain this divergence or reclassify it
display-names	kk	script/Hant	дәстүрлі жазу	дәстүрлі қытай иероглифы	DEFECT	TODO: explain this divergence or reclassify it
display-names	kk-Arab	script/Hans	جەڭىلدەتىلگەن جازۋ	جەڭىلدەتىلگەن قىتاي جازۋى	DEFECT	TODO: explain this divergence or reclassify it
display-names	kk-Arab	script/Hant	ءداستۇرلى جازۋ	ءداستۇرلى قىتاي جازۋى	DEFECT	TODO: explain this divergence or reclassify it
display-names	kk-Arab-CN	script/Hans	جەڭىلدەتىلگەن جازۋ	جەڭىلدەتىلگەن قىتاي جازۋى	DEFECT	TODO: explain this divergence or reclassify it
display-names	kk-Arab-CN	script/Hant	ءداستۇرلى جازۋ	ءداستۇرلى قىتاي جازۋى	DEFECT	TODO: explain this divergence or reclassify it
display-names	kk-Cyrl	script/Hans	жеңілдетілген жазу	жеңілдетілген қытай иероглифы	DEFECT	TODO: explain this divergence or reclassify it
display-names	kk-Cyrl	script/Hant	дәстүрлі жазу	дәстүрлі қытай иероглифы	DEFECT	TODO: explain this divergence or reclassify it
display-names	kk-Cyrl-KZ	script/Hans	жеңілдетілген жазу	жеңілдетілген қытай иероглифы	DEFECT	TODO: explain this divergence or reclassify it
display-names	kk-Cyrl-KZ	script/Hant	дәстүрлі жазу	дәстүрлі қытай иероглифы	DEFECT	TODO: explain this divergence or reclassify it
display-names	kk-KZ	script/Hans	жеңілдетілген жазу	жеңілдетілген қытай иероглифы	DEFECT	TODO: explain this divergence or reclassify it
display-names	kk-KZ	script/Hant	дәстүрлі жазу	дәстүрлі қытай иероглифы	DEFECT	TODO: explain this divergence or reclassify it
display-names	km	script/Hans	អក្សរ​ចិន​កាត់	អក្សរ​ហាន​កាត់	DEFECT	TODO: explain this divergence or reclassify it
display-names	km	script/Hant	អក្សរ​ចិន​ពេញ	អក្សរ​ហាន​ពេញ	DEFECT	TODO: explain this divergence or reclassify it
display-names	km-KH	script/Hans	អក្សរ​ចិន​កាត់	អក្សរ​ហាន​កាត់	DEFECT	TODO: explain this divergence or reclassify it
display-names	km-KH	script/Hant	អក្សរ​ចិន​ពេញ	អក្សរ​ហាន​ពេញ	DEFECT	TODO: explain this divergence or reclassify it
display-names	kn	script/Hans	ಸರಳೀಕೃತ	ಸರಳೀಕೃತ ಹಾನ್	DEFECT	TODO: explain this divergence or reclassify it
display-names	kn	script/Hant	ಸಾಂಪ್ರದಾಯಿಕ	ಸಾಂಪ್ರದಾಯಿಕ ಹಾನ್	DEFECT	TODO: explain this divergence or reclassify it
display-names	kn-IN	script/Hans	ಸರಳೀಕೃತ	ಸರಳೀಕೃತ ಹಾನ್	DEFECT	TODO: explain this divergence or reclassify it
display-names	kn-IN	script/Hant	ಸಾಂಪ್ರದಾಯಿಕ	ಸಾಂಪ್ರದಾಯಿಕ ಹಾನ್	DEFECT	TODO: explain this divergence or reclassify it
display-names	ko	script/Hans	간체	한자 간체	DEFECT	TODO: explain this divergence or reclassify it
display-names	ko	script/Hant	번체	한자 번체	DEFECT	TODO: explain this divergence or reclassify it
display-names	ko-CN	script/Hans	간체	한자 간체	DEFECT	TODO: explain this divergence or reclassify it
display-names	ko-CN	script/Hant	번체	한자 번체	DEFECT	TODO: explain this divergence or reclassify it
display-names	ko-KP	script/Hans	간체	한자 간체	DEFECT	TODO: explain this divergence or reclassify it
display-names	ko-KP	script/Hant	번체	한자 번체	DEFECT	TODO: explain this divergence or reclassify it
display-names	ko-KR	script/Hans	간체	한자 간체	DEFECT	TODO: explain this divergence or reclassify it
display-names	ko-KR	script/Hant	번체	한자 번체	DEFECT	TODO: explain this divergence or reclassify it
display-names	kok	script/Hans	सोंपी	सोंपी हॅन	DEFECT	TODO: explain this divergence or reclassify it
display-names	kok	script/Hant	पारंपारीक	पारंपारीक हॅन	DEFECT	TODO: explain this divergence or reclassify it
display-names	kok-Deva	script/Hans	सोंपी	सोंपी हॅन	DEFECT	TODO: explain this divergence or reclassify it
display-names	kok-Deva	script/Hant	पारंपारीक	पारंपारीक हॅन	DEFECT	TODO: explain this divergence or reclassify it
display-names	kok-Deva-IN	script/Hans	सोंपी	सोंपी हॅन	DEFECT	TODO: explain this divergence or reclassify it
display-names	kok-Deva-IN	script/Hant	पारंपारीक	पारंपारीक हॅन	DEFECT	TODO: explain this divergence or reclassify it
display-names	ks	script/Hans	سَہل ﴿ترجمع اِشارٕ: یِم ورژن رَسم الخط ہُک ناؤ چھُ چیٖنی باپتھ زَبانٕ ناؤ کِس مجموعَس سٕتؠ اِستعمال یِوان کرنٕہ۔﴾	سَہل ہان ﴿ترجمع اِشارٕ: یِم ورژن رَسم الخط ہُک ناؤ چھُ چیٖنی باپتھ زَبانٕ ناؤ کِس مجموعَس بغٲرٕ الگ اِستعمال یِوان کرنٕہ۔﴾	DEFECT	TODO: explain this divergence or reclassify it
display-names	ks	script/Hant	رِوٲجی ﴿ترجمع اِشارٕ: یِم ورژن رَسم الخط ہُک ناؤ چھُ چیٖنی باپتھ زَبانٕ ناؤ کِس مجموعَس سٕتؠ اِستعمال یِوان کرنٕہ۔﴾	رِوٲجی ہان ﴿ترجمع اِشارٕ: یِم ورژن رَسم الخط ہُک ناؤ چھُ چیٖنی باپتھ زَبانٕ ناؤ کِس مجموعَس بغٲرٕ الگ اِستعمال یِوان کرنٕہ۔﴾	DEFECT	TODO: explain this divergence or reclassify it
display-names	ks-Arab	script/Hans	سَہل ﴿ترجمع اِشارٕ: یِم ورژن رَسم الخط ہُک ناؤ چھُ چیٖنی باپتھ زَبانٕ ناؤ کِس مجموعَس سٕتؠ اِستعمال یِوان کرنٕہ۔﴾	سَہل ہان ﴿ترجمع اِشارٕ: یِم ورژن رَسم الخط ہُک ناؤ چھُ چیٖنی باپتھ زَبانٕ ناؤ کِس مجموعَس بغٲرٕ الگ اِستعمال یِوان کرنٕہ۔﴾	DEFECT	TODO: explain this divergence or reclassify it
display-names	ks-Arab	script/Hant	رِوٲجی ﴿ترجمع اِشارٕ: یِم ورژن رَسم الخط ہُک ناؤ چھُ چیٖنی باپتھ زَبانٕ ناؤ کِس مجموعَس سٕتؠ اِستعمال یِوان کرنٕہ۔﴾	رِوٲجی ہان ﴿ترجمع اِشارٕ: یِم ورژن رَسم الخط ہُک ناؤ چھُ چیٖنی باپتھ زَبانٕ ناؤ کِس مجموعَس بغٲرٕ الگ اِستعمال یِوان کرنٕہ۔﴾	DEFECT	TODO: explain this divergence or reclassify it
display-names	ks-Arab-IN	script/Hans	سَہل ﴿ترجمع اِشارٕ: یِم ورژن رَسم الخط ہُک ناؤ چھُ چیٖنی باپتھ زَبانٕ ناؤ کِس مجموعَس سٕتؠ اِستعمال یِوان کرنٕہ۔﴾	سَہل ہان ﴿ترجمع اِشارٕ: یِم ورژن رَسم الخط ہُک ناؤ چھُ چیٖنی باپتھ زَبانٕ ناؤ کِس مجموعَس بغٲرٕ الگ اِستعمال یِوان کرنٕہ۔﴾	DEFECT	TODO: explain this divergence or reclassify it
display-names	ks-Arab-IN	script/Hant	رِوٲجی ﴿ترجمع اِشارٕ: یِم ورژن رَسم الخط ہُک ناؤ چھُ چیٖنی باپتھ زَبانٕ ناؤ کِس مجموعَس سٕتؠ اِستعمال یِوان کرنٕہ۔﴾	رِوٲجی ہان ﴿ترجمع اِشارٕ: یِم ورژن رَسم الخط ہُک ناؤ چھُ چیٖنی باپتھ زَبانٕ ناؤ کِس مجموعَس بغٲرٕ الگ اِستعمال یِوان کرنٕہ۔﴾	DEFECT	TODO: explain this divergence or reclassify it
display-names	ks-Deva	script/Hans	आसान (तरजुम इशार: स्क्रिप्ट नवुक यि वर्ज़न छु चीनी बापथ ज़बान नाव किस मुरकब कि इस्तिमल करान।)	आसान हान (तरजुम इशार: स्क्रिप्ट नवुक यि वर्ज़न छु अलग इस्तिमाल सपदन, यि छु नि चीनी ज़बान बापथ ज़बान नवास सीथ मुरकब।)	DEFECT	TODO: explain this divergence or reclassify it
display-names	ks-Deva	script/Hant	रिवायाती (तरजुम इशार: स्क्रिप्ट नवुक यि वर्ज़न छु चीनी बापथ ज़बान नाव किस मुरकब कि इस्तिमल करान।)	रिवायाती हान (तरजुम इशार: स्क्रिप्ट नवुक यि वर्ज़न छु अलग इस्तिमाल सपदन, यि छु नि चीनी ज़बान बापथ ज़बान नवास सीथ मुरकब।)	DEFECT	TODO: explain this divergence or reclassify it
display-names	ks-Deva-IN	script/Hans	आसान (तरजुम इशार: स्क्रिप्ट नवुक यि वर्ज़न छु चीनी बापथ ज़बान नाव किस मुरकब कि इस्तिमल करान।)	आसान हान (तरजुम इशार: स्क्रिप्ट नवुक यि वर्ज़न छु अलग इस्तिमाल सपदन, यि छु नि चीनी ज़बान बापथ ज़बान नवास सीथ मुरकब।)	DEFECT	TODO: explain this divergence or reclassify it
display-names	ks-Deva-IN	script/Hant	रिवायाती (तरजुम इशार: स्क्रिप्ट नवुक यि वर्ज़न छु चीनी बापथ ज़बान नाव किस मुरकब कि इस्तिमल करान।)	रिवायाती हान (तरजुम इशार: स्क्रिप्ट नवुक यि वर्ज़न छु अलग इस्तिमाल सपदन, यि छु नि चीनी ज़बान बापथ ज़बान नवास सीथ मुरकब।)	DEFECT	TODO: explain this divergence or reclassify it
display-names	ksh	script/Hans	eijfacher	eijfacher schineesesche Schreff	DEFECT	TODO: explain this divergence or reclassify it
display-names	ksh	script/Hant	tradizjonäll	tradizjonäll schineesesche Schreff	DEFECT	TODO: explain this divergence or reclassify it
display-names	ksh-DE	script/Hans	eijfacher	eijfacher schineesesche Schreff	DEFECT	TODO: explain this divergence or reclassify it
display-names	ksh-DE	script/Hant	tradizjonäll	tradizjonäll schineesesche Schreff	DEFECT	TODO: explain this divergence or reclassify it
display-names	ku	script/Hans	sadekirî	hanîya sadekirî	DEFECT	TODO: explain this divergence or reclassify it
display-names	ku	script/Hant	edetî	hanîya edetî	DEFECT	TODO: explain this divergence or reclassify it
display-names	ku-Latn	script/Hans	sadekirî	hanîya sadekirî	DEFECT	TODO: explain this divergence or reclassify it
display-names	ku-Latn	script/Hant	edetî	hanîya edetî	DEFECT	TODO: explain this divergence or reclassify it
display-names	ku-Latn-IQ	script/Hans	sadekirî	hanîya sadekirî	DEFECT	TODO: explain this divergence or reclassify it
display-names	ku-Latn-IQ	script/Hant	edetî	hanîya edetî	DEFECT	TODO: explain this divergence or reclassify it
display-names	ku-Latn-SY	script/Hans	sadekirî	hanîya sadekirî	DEFECT	TODO: explain this divergence or reclassify it
display-names	ku-Latn-SY	script/Hant	edetî	hanîya edetî	DEFECT	TODO: explain this divergence or reclassify it
display-names	ku-Latn-TR	script/Hans	sadekirî	hanîya sadekirî	DEFECT	TODO: explain this divergence or reclassify it
display-names	ku-Latn-TR	script/Hant	edetî	hanîya edetî	DEFECT	TODO: explain this divergence or reclassify it
display-names	ku-TR	script/Hans	sadekirî	hanîya sadekirî	DEFECT	TODO: explain this divergence or reclassify it
display-names	ku-TR	script/Hant	edetî	hanîya edetî	DEFECT	TODO: explain this divergence or reclassify it
display-names	kxv	script/Hans	sahaj	sahaj han	DEFECT	TODO: explain this divergence or reclassify it
display-names	kxv	script/Hant	hirudlu	hirudlu han	DEFECT	TODO: explain this divergence or reclassify it
display-names	kxv-Deva	script/Hans	साॅहाॅजाॅ	साॅहाॅजाॅ हान	DEFECT	TODO: explain this divergence or reclassify it
display-names	kxv-Deva	script/Hant	हिरूदोल्लु	हिरूदोल्लु हान	DEFECT	TODO: explain this divergence or reclassify it
display-names	kxv-Deva-IN	script/Hans	साॅहाॅजाॅ	साॅहाॅजाॅ हान	DEFECT	TODO: explain this divergence or reclassify it
display-names	kxv-Deva-IN	script/Hant	हिरूदोल्लु	हिरूदोल्लु हान	DEFECT	TODO: explain this divergence or reclassify it
display-names	kxv-Latn	script/Hans	sahaj	sahaj han	DEFECT	TODO: explain this divergence or reclassify it
display-names	kxv-Latn	script/Hant	hirudlu	hirudlu han	DEFECT	TODO: explain this divergence or reclassify it
display-names	kxv-Latn-IN	script/Hans	sahaj	sahaj han	DEFECT	TODO: explain this divergence or reclassify it
display-names	kxv-Latn-IN	script/Hant	hirudlu	hirudlu han	DEFECT	TODO: explain this divergence or reclassify it
display-names	kxv-Orya	script/Hans	ସହଜ	ସହଜ ହାନ	DEFECT	TODO: explain this divergence or reclassify it
display-names	kxv-Orya	script/Hant	ହିରୁଦଲୁ	ହିରୁ ଦଲୁ ହାନ୍‌	DEFECT	TODO: explain this divergence or reclassify it
display-names	kxv-Orya-IN	script/Hans	ସହଜ	ସହଜ ହାନ	DEFECT	TODO: explain this divergence or reclassify it
display-names	kxv-Orya-IN	script/Hant	ହିରୁଦଲୁ	ହିରୁ ଦଲୁ ହାନ୍‌	DEFECT	TODO: explain this divergence or reclassify it
display-names	kxv-Telu	script/Hans	సరళీకృతం	సరళీకృత హాన్	DEFECT	TODO: explain this divergence or reclassify it
display-names	kxv-Telu	script/Hant	సాంప్రదాయక	సాంప్రదాయక హాన్	DEFECT	TODO: explain this divergence or reclassify it
display-names	kxv-Telu-IN	script/Hans	సరళీకృతం	సరళీకృత హాన్	DEFECT	TODO: explain this divergence or reclassify it
display-names	kxv-Telu-IN	script/Hant	సాంప్రదాయక	సాంప్రదాయక హాన్	DEFECT	TODO: explain this divergence or reclassify it
display-names	ky	script/Hans	Жөнөкөйлөштүрүлгөн	Жөнөк. Хань	DEFECT	TODO: explain this divergence or reclassify it
display-names	ky	script/Hant	Салттуу	Салттуу Хань	DEFECT	TODO: explain this divergence or reclassify it
display-names	ky-KG	script/Hans	Жөнөкөйлөштүрүлгөн	Жөнөк. Хань	DEFECT	TODO: explain this divergence or reclassify it
display-names	ky-KG	script/Hant	Салттуу	Салттуу Хань	DEFECT	TODO: explain this divergence or reclassify it
display-names	lb	script/Hans	Vereinfacht	Vereinfacht Chinesesch	DEFECT	TODO: explain this divergence or reclassify it
display-names	lb	script/Hant	Traditionell	Traditionellt Chinesesch	DEFECT	TODO: explain this divergence or reclassify it
display-names	lb-LU	script/Hans	Vereinfacht	Vereinfacht Chinesesch	DEFECT	TODO: explain this divergence or reclassify it
display-names	lb-LU	script/Hant	Traditionell	Traditionellt Chinesesch	DEFECT	TODO: explain this divergence or reclassify it
display-names	lo	script/Hans	ແບບຮຽບງ່າຍ	ຈີນ (ແບບງ່າຍ)	DEFECT	TODO: explain this divergence or reclassify it
display-names	lo	script/Hant	ແບບດັ້ງເດີມ	ຈີນ (ດັ້ງເດີມ)	DEFECT	TODO: explain this divergence or reclassify it
display-names	lo-LA	script/Hans	ແບບຮຽບງ່າຍ	ຈີນ (ແບບງ່າຍ)	DEFECT	TODO: explain this divergence or reclassify it
display-names	lo-LA	script/Hant	ແບບດັ້ງເດີມ	ຈີນ (ດັ້ງເດີມ)	DEFECT	TODO: explain this divergence or reclassify it
display-names	lrc	script/Hans	سادە بیە	بیتار سادە بیە	DEFECT	TODO: explain this divergence or reclassify it
display-names	lrc	script/Hant	سونأتی	سونأتی بیتار	DEFECT	TODO: explain this divergence or reclassify it
display-names	lrc-IQ	script/Hans	سادە بیە	بیتار سادە بیە	DEFECT	TODO: explain this divergence or reclassify it
display-names	lrc-IQ	script/Hant	سونأتی	سونأتی بیتار	DEFECT	TODO: explain this divergence or reclassify it
display-names	lrc-IR	script/Hans	سادە بیە	بیتار سادە بیە	DEFECT	TODO: explain this divergence or reclassify it
display-names	lrc-IR	script/Hant	سونأتی	سونأتی بیتار	DEFECT	TODO: explain this divergence or reclassify it
display-names	lt	script/Hans	supaprastinti	supaprastinti han	DEFECT	TODO: explain this divergence or reclassify it
display-names	lt	script/Hant	tradiciniai	tradiciniai han	DEFECT	TODO: explain this divergence or reclassify it
display-names	lt-LT	script/Hans	supaprastinti	supaprastinti han	DEFECT	TODO: explain this divergence or reclassify it
display-names	lt-LT	script/Hant	tradiciniai	tradiciniai han	DEFECT	TODO: explain this divergence or reclassify it
display-names	lv	script/Hans	vienkāršotā	haņu vienkāršotā	DEFECT	TODO: explain this divergence or reclassify it
display-names	lv	script/Hant	tradicionālā	haņu tradicionālā	DEFECT	TODO: explain this divergence or reclassify it
display-names	lv-LV	script/Hans	vienkāršotā	haņu vienkāršotā	DEFECT	TODO: explain this divergence or reclassify it
display-names	lv-LV	script/Hant	tradicionālā	haņu tradicionālā	DEFECT	TODO: explain this divergence or reclassify it
display-names	mai	script/Hans	सरलीकृत	सरलीकृत हान	DEFECT	TODO: explain this divergence or reclassify it
display-names	mai	script/Hant	पारंपरिक	पारंपरिक हान	DEFECT	TODO: explain this divergence or reclassify it
display-names	mai-IN	script/Hans	सरलीकृत	सरलीकृत हान	DEFECT	TODO: explain this divergence or reclassify it
display-names	mai-IN	script/Hant	पारंपरिक	पारंपरिक हान	DEFECT	TODO: explain this divergence or reclassify it
display-names	mi	script/Hans	Māmā	Hana Māmā	DEFECT	TODO: explain this divergence or reclassify it
display-names	mi	script/Hant	Tuku iho	Hana Tuku iho	DEFECT	TODO: explain this divergence or reclassify it
display-names	mi-NZ	script/Hans	Māmā	Hana Māmā	DEFECT	TODO: explain this divergence or reclassify it
display-names	mi-NZ	script/Hant	Tuku iho	Hana Tuku iho	DEFECT	TODO: explain this divergence or reclassify it
display-names	mk	script/Hans	поедноставено	поедноставено ханско писмо	DEFECT	TODO: explain this divergence or reclassify it
display-names	mk	script/Hant	традиционално	традиционално ханско	DEFECT	TODO: explain this divergence or reclassify it
display-names	mk-MK	script/Hans	поедноставено	поедноставено ханско писмо	DEFECT	TODO: explain this divergence or reclassify it
display-names	mk-MK	script/Hant	традиционално	традиционално ханско	DEFECT	TODO: explain this divergence or reclassify it
display-names	ml	script/Hans	ലളിതവൽക്കരിച്ചത്	ലളിതവൽക്കരിച്ച ഹാൻ	DEFECT	TODO: explain this divergence or reclassify it
display-names	ml	script/Hant	പരമ്പരാഗതം	പരമ്പരാഗത ഹാൻ	DEFECT	TODO: explain this divergence or reclassify it
display-names	ml-IN	script/Hans	ലളിതവൽക്കരിച്ചത്	ലളിതവൽക്കരിച്ച ഹാൻ	DEFECT	TODO: explain this divergence or reclassify it
display-names	ml-IN	script/Hant	പരമ്പരാഗതം	പരമ്പരാഗത ഹാൻ	DEFECT	TODO: explain this divergence or reclassify it
display-names	mn	script/Hans	хялбаршуулсан	хялбаршуулсан ханз	DEFECT	TODO: explain this divergence or reclassify it
display-names	mn	script/Hant	уламжлалт	уламжлалт ханз	DEFECT	TODO: explain this divergence or reclassify it
display-names	mn-MN	script/Hans	хялбаршуулсан	хялбаршуулсан ханз	DEFECT	TODO: explain this divergence or reclassify it
display-names	mn-MN	script/Hant	уламжлалт	уламжлалт ханз	DEFECT	TODO: explain this divergence or reclassify it
display-names	mni	script/Hans	লাইথোকহল্লবা	লাইথোকহল্লবা চাইনিজ	DEFECT	TODO: explain this divergence or reclassify it
display-names	mni	script/Hant	ত্রেদিস্নেল	ত্রেদিস্নেল চাইনিজ	DEFECT	TODO: explain this divergence or reclassify it
display-names	mni-Beng	script/Hans	লাইথোকহল্লবা	লাইথোকহল্লবা চাইনিজ	DEFECT	TODO: explain this divergence or reclassify it
display-names	mni-Beng	script/Hant	ত্রেদিস্নেল	ত্রেদিস্নেল চাইনিজ	DEFECT	TODO: explain this divergence or reclassify it
display-names	mni-Beng-IN	script/Hans	লাইথোকহল্লবা	লাইথোকহল্লবা চাইনিজ	DEFECT	TODO: explain this divergence or reclassify it
display-names	mni-Beng-IN	script/Hant	ত্রেদিস্নেল	ত্রেদিস্নেল চাইনিজ	DEFECT	TODO: explain this divergence or reclassify it
display-names	mr	script/Hans	सरलीकृत	सरलीकृत हान	DEFECT	TODO: explain this divergence or reclassify it
display-names	mr	script/Hant	पारंपारिक	पारंपारिक हान	DEFECT	TODO: explain this divergence or reclassify it
display-names	mr-IN	script/Hans	सरलीकृत	सरलीकृत हान	DEFECT	TODO: explain this divergence or reclassify it
display-names	mr-IN	script/Hant	पारंपारिक	पारंपारिक हान	DEFECT	TODO: explain this divergence or reclassify it
display-names	ms	script/Hans	Ringkas	Han Ringkas	DEFECT	TODO: explain this divergence or reclassify it
display-names	ms	script/Hant	Tradisional	Han Tradisional	DEFECT	TODO: explain this divergence or reclassify it
display-names	ms-BN	script/Hans	Ringkas	Han Ringkas	DEFECT	TODO: explain this divergence or reclassify it
display-names	ms-BN	script/Hant	Tradisional	Han Tradisional	DEFECT	TODO: explain this divergence or reclassify it
display-names	ms-ID	script/Hans	Ringkas	Han Ringkas	DEFECT	TODO: explain this divergence or reclassify it
display-names	ms-ID	script/Hant	Tradisional	Han Tradisional	DEFECT	TODO: explain this divergence or reclassify it
display-names	ms-MY	script/Hans	Ringkas	Han Ringkas	DEFECT	TODO: explain this divergence or reclassify it
display-names	ms-MY	script/Hant	Tradisional	Han Tradisional	DEFECT	TODO: explain this divergence or reclassify it
display-names	ms-SG	script/Hans	Ringkas	Han Ringkas	DEFECT	TODO: explain this divergence or reclassify it
display-names	ms-SG	script/Hant	Tradisional	Han Tradisional	DEFECT	TODO: explain this divergence or reclassify it
display-names	mt	script/Hans	Simplifikat	Han Simplifikat	DEFECT	TODO: explain this divergence or reclassify it
display-names	mt	script/Hant	Tradizzjonali	Han Tradizzjonali	DEFECT	TODO: explain this divergence or reclassify it
display-names	mt-MT	script/Hans	Simplifikat	Han Simplifikat	DEFECT	TODO: explain this divergence or reclassify it
display-names	mt-MT	script/Hant	Tradizzjonali	Han Tradizzjonali	DEFECT	TODO: explain this divergence or reclassify it
display-names	my	script/Hans	ရိုးရှင်း	ဟန် ရိုးရှင်း	DEFECT	TODO: explain this divergence or reclassify it
display-names	my	script/Hant	ရိုးရာ	ဟန် ရိုးရာ	DEFECT	TODO: explain this divergence or reclassify it
